ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201503,2015,Mar,"SSP - ENTIDADES JURISDICIONADAS",Direta,Executivo,1933000.0,"TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409606000148,
201503,2015,Mar,"SUPERINTENDÊNCIA EXECUTIVA DA INDÚSTRIA",Direta,Executivo,1666.67,"TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",21652711000110,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,9203500.0,"TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE/SUS - REPASSE FUNDO A FUNDO",,1.009189659E7
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,9053500.0,"TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE/SUS - REPASSE FUNDO A FUNDO",544963000156,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,,"TRANSFERENCIA DIRETA DO FNDE - PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE",,4042607.56
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"TRANSFERENCIA DIRETA DO FNDE - PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE",,4042607.56
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,3.9773449998E8,"TRANSFERENCIAS CORRENTES",,3.4967204886E8
201503,2015,Mar,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,2500.0,"TRANSFERENCIAS CORRENTES",,
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,3695500.0,"TRANSFERENCIAS CORRENTES",,555884.65
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,1666.67,"TRANSFERENCIAS CORRENTES",7004223000176,
201503,2015,Mar,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,14916.67,"TRANSFERENCIAS CORRENTES",17556265000173,
201503,2015,Mar,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,18166.670000000002,"TRANSFERENCIAS CORRENTES",2658753000114,
201503,2015,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,36333.340000000004,"TRANSFERENCIAS CORRENTES",2658753000114,
201503,2015,Mar,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,9999.99,"TRANSFERENCIAS CORRENTES",74159245000100,
201503,2015,Mar,"FUNDO ESTADUAL DE HABITAÇÃO",Direta,Executivo,833.33,"TRANSFERENCIAS CORRENTES",,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,9470166.67,"TRANSFERENCIAS CORRENTES",544963000156,1.009189659E7
201503,2015,Mar,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,3333.33,"TRANSFERENCIAS CORRENTES",16628259000111,
201503,2015,Mar,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,833.33,"TRANSFERENCIAS CORRENTES",7766390000154,
201503,2015,Mar,FUNMINERAL,Direta,Executivo,1666.67,"TRANSFERENCIAS CORRENTES",3609406000164,
201503,2015,Mar,"GAB. DO COMANDANTE GERAL DA P.M.",Direta,Executivo,60000.0,"TRANSFERENCIAS CORRENTES",1409671000173,
201503,2015,Mar,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",Direta,Executivo,60000.0,"TRANSFERENCIAS CORRENTES",13635973000149,
201503,2015,Mar,METAGO,Indireta,Executivo,344333.33,"TRANSFERENCIAS CORRENTES",1535210000147,
201503,2015,Mar,"SEC.MEIO AMB.REC.HID.INFRA.CIDADES",Direta,Executivo,,"TRANSFERENCIAS CORRENTES",638357000108,43135.21
201503,2015,Mar,"SEC.MULHER,DES.SOCIAL,IGUALD.RACIAL",Direta,Executivo,,"TRANSFERENCIAS CORRENTES",8876217000171,43941.5
201503,2015,Mar,"SUPERINT.EXEC. DE MEIO AMB.E REC.HID.",Direta,Executivo,54166.67,"TRANSFERENCIAS CORRENTES",638357000108,
201503,2015,Mar,"SUPERINT.EXEC.DE SEGURANÇA ENTORNO DF",Direta,Executivo,17333.33,"TRANSFERENCIAS CORRENTES",1409606000148,
201503,2015,Mar,"SUPERINTENDÊNCIA EXECUT. DE DES.REGIONAL",Direta,Executivo,11666.67,"TRANSFERENCIAS CORRENTES",21652711000110,
201503,2015,Mar,"SUPERINTENDÊNCIA EXECUTIVA DE CIDADES  ",Direta,Executivo,115916.67,"TRANSFERENCIAS CORRENTES",638357000108,
201503,2015,Mar,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,112583.33,"TRANSFERENCIAS CORRENTES",1112580000171,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.3373758332E8,"TRANSFERENCIAS DA UNIAO",,2.0957610621E8
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2.23731E8,"TRANSFERENCIAS DA UNIAO",1409655000180,1.9540825235E8
201503,2015,Mar,FUNDEMETRO,Direta,Executivo,833.33,"TRANSFERENCIAS DA UNIAO",7272851000132,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,9819500.0,"TRANSFERENCIAS DA UNIAO",544963000156,1.012189659E7
201503,2015,Mar,AGRODEFESA,Indireta,Executivo,111000.0,"TRANSFERENCIAS DE CAPITAL",6064227000187,
201503,2015,Mar,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,325833.33,"TRANSFERENCIAS DE CAPITAL",2872448000120,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,4.580291667E7,"TRANSFERENCIAS DE CAPITAL",,1496427.26
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,3.884475E7,"TRANSFERENCIAS DE CAPITAL",,896523.88
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3745333.33,"TRANSFERENCIAS DE CAPITAL",,30000.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4.579375E7,"TRANSFERENCIAS DE CAPITAL",,1496427.26
201503,2015,Mar,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,5000.0,"TRANSFERENCIAS DE CAPITAL",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,2500.0,"TRANSFERENCIAS DE CAPITAL",,
201503,2015,Mar,"FUNDO DE ASSISTÊNCIA SOCIAL - FEAS",Direta,Executivo,61666.67,"TRANSFERENCIAS DE CAPITAL",1038829000146,
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,2016000.0,"TRANSFERENCIAS DE CAPITAL",544963000156,
201503,2015,Mar,"FUNDO FOM A TRANSP. E  COMB A CORRUPÇÃO",Direta,Executivo,833.33,"TRANSFERENCIAS DE CAPITAL",21731719000172,
201503,2015,Mar,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,2500.0,"TRANSFERENCIAS DE CAPITAL",16628259000111,
201503,2015,Mar,"GAB. SEC. SEGURANCA PUBLICA",Direta,Executivo,2898500.0,"TRANSFERENCIAS DE CAPITAL",1409606000148,
201503,2015,Mar,"SEC.MULHER,DES.SOCIAL,IGUALD.RACIAL",Direta,Executivo,,"TRANSFERENCIAS DE CAPITAL",8876217000171,8931.45
201503,2015,Mar,"SSP - ENTIDADES JURISDICIONADAS",Direta,Executivo,1933000.0,"TRANSFERENCIAS DE CAPITAL",1409606000148,
201503,2015,Mar,"SUPERINT. EXECUTIVA DE ESPORTE E LAZER",Direta,Executivo,190000.0,"TRANSFERENCIAS DE CAPITAL",1409705000120,
201503,2015,Mar,"SUPERINT. EXECUTIVA DE INFRAESTRURA",Direta,Executivo,689583.33,"TRANSFERENCIAS DE CAPITAL",638357000108,
201503,2015,Mar,"SUPERINT.EXEC. DE MEIO AMB.E REC.HID.",Direta,Executivo,8333.33,"TRANSFERENCIAS DE CAPITAL",638357000108,
201503,2015,Mar,"SUPERINT.EXEC.DES.ASSIST.SOCIAL E TRAB.",Direta,Executivo,2463750.0,"TRANSFERENCIAS DE CAPITAL",8876217000171,
201503,2015,Mar,TRANSURB,Indireta,Executivo,212500.0,"TRANSFERENCIAS DE CAPITAL",2102168000133,
201503,2015,Mar,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,212500.0,"TRANSFERENCIAS DE CAPITAL",1112580000171,416686.96
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3624166.67,"TRANSFERENCIAS DE CONVENIOS",,1356.42
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5.318283333E7,"TRANSFERENCIAS DE CONVENIOS",,2230365.07
201503,2015,Mar,"FUNDO DE ASSISTÊNCIA SOCIAL - FEAS",Direta,Executivo,281666.67,"TRANSFERENCIAS DE CONVENIOS",1038829000146,1356.42
201503,2015,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,46333.340000000004,"TRANSFERENCIAS DE CONVENIOS",2658753000114,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,1000.0,"RESTITUICAO FINANCEIRA DO PRODUZIR",,
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,71666.67,RESTITUICOES,13199944000181,
201503,2015,Mar,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,1750.0,RESTITUICOES,3537650000169,0.0
201503,2015,Mar,CRISA,N/A,N/A,833.33,RESTITUICOES,1557131000137,
201503,2015,Mar,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,71666.67,RESTITUICOES,2872448000120,
201503,2015,Mar,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,123833.33,RESTITUICOES,,208169.47
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,528416.67,RESTITUICOES,1409655000180,100431.79000000001
201503,2015,Mar,"FUNDAÇÃO AMPARO A PESQ. DE GOIÁS - FAPEG",Indireta,Executivo,12500.0,RESTITUICOES,8156102000102,
201503,2015,Mar,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",Direta,Executivo,10666.67,RESTITUICOES,7880481000116,
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,67250.0,RESTITUICOES,544963000156,
201503,2015,Mar,"FUNDO EST.PROT.DEFESA CONSUMIDOR-FEDC",Direta,Executivo,,RESTITUICOES,74159245000100,0.0
201503,2015,Mar,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,166.67000000000002,RESTITUICOES,11991625000189,
201503,2015,Mar,TRANSURB,Indireta,Executivo,1833.33,RESTITUICOES,2102168000133,
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,166.67000000000002,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",13199944000181,
201503,2015,Mar,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,1666.67,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",3537650000169,
201503,2015,Mar,EMATER,Indireta,Executivo,1250.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",13232306000115,303.04
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,218666.67,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",,54343.79
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,69499.99,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",,583922.06
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1562666.6600000001,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",,439102.52
201503,2015,Mar,FUNPRODUZIR,Direta,Executivo,1000.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",4352350000178,150.55
201503,2015,Mar,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,1250000.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",1246693000160,440.0
201503,2015,Mar,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,833.33,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",2088698000174,
201503,2015,Mar,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,1750.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",1112580000171,5821.7300000000005
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,833.33,"RESTITUIÇÃO POR RESSARCIMENTO DE CUSTOS COM CAPACITAÇÃO FUNCIONAL",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,833.33,"RESTITUIÇÃO POR RESSARCIMENTO DE CUSTOS COM CAPACITAÇÃO FUNCIONAL",,
201503,2015,Mar,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,833.33,"RESTITUIÇÃO POR RESSARCIMENTO DE CUSTOS COM CAPACITAÇÃO FUNCIONAL",13301077000143,
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1416.67,"RESTITUIÇÕES POR DECISÕES JUDICIAIS",,208.33
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1416.67,"RESTITUIÇÕES POR DECISÕES JUDICIAIS",,208.33
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,607500.0,"SERVICOS ADMINISTRATIVOS",,3604000.9
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8750.0,"SERVICOS ADMINISTRATIVOS",,8550.5
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,75916.67,"SERVICOS ADMINISTRATIVOS",7004223000176,11827.050000000001
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,9166.67,"SERVICOS ADMINISTRATIVOS",7173721000142,0.0
201503,2015,Mar,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,11000.01,"SERVICOS ADMINISTRATIVOS",74159245000100,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,1000.0,"SERVICOS ADMINISTRATIVOS",544963000156,460.08
201503,2015,Mar,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,3666.67,"SERVICOS ADMINISTRATIVOS",10879198000189,5554.0
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,1666666.67,"SERVICOS AMBULATORIAIS",,512131.64
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,33000.0,"SERVICOS CULTURAIS",,405.0
201503,2015,Mar,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,33000.0,"SERVICOS CULTURAIS",15540894000180,405.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,333.33,"SERVICOS DE CADASTRAMENTO DE FORNECEDORES",,106.98
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,333.33,"SERVICOS DE CADASTRAMENTO DE FORNECEDORES",,106.98
201503,2015,Mar,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,704500.0,"SERVICOS DE COMUNICACAO",3520902000147,
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,704500.0,"SERVICOS DE COMUNICACAO",,738343.02
201503,2015,Mar,"FUNDO ESTADUAL DE ESPORTES",Direta,Executivo,833.33,"SERVICOS DE COMUNICACAO",804776000164,
201503,2015,Mar,EMATER,Indireta,Executivo,253333.33000000002,"SERVICOS DE CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS",13232306000115,130409.27
201503,2015,Mar,FUNMINERAL,Direta,Executivo,23333.33,"SERVICOS DE CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS",3609406000164,49443.83
201503,2015,Mar,AGRODEFESA,Indireta,Executivo,83.33,"SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS",6064227000187,340.2
201503,2015,Mar,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,416.67,"SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS",3520902000147,
201503,2015,Mar,EMATER,Indireta,Executivo,83.33,"SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS",13232306000115,8.25
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1166.66,"SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS",,197174.35
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,1000.0,"SERVICOS DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS",544963000156,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,147000.0,"SERVICOS DE HOSPEDAGEM E ALIMENTACAO",,78444.6
201503,2015,Mar,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,341666.67,"SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS",4916251000171,
201503,2015,Mar,TRANSURB,Indireta,Executivo,83.33,"SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS",2102168000133,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5488750.0,"SERVICOS DE JUROS DE EMPRESTIMOS",,5840838.04
201503,2015,Mar,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,833.33,"SERVICOS DE JUROS DE EMPRESTIMOS",17850814000118,
201503,2015,Mar,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,833.33,"SERVICOS DE JUROS DE EMPRESTIMOS",3198567000102,
201503,2015,Mar,FUNMINERAL,Direta,Executivo,16166.67,"SERVICOS DE JUROS DE EMPRESTIMOS",3609406000164,0.0
201503,2015,Mar,FUNPRODUZIR,Direta,Executivo,4272666.67,"SERVICOS DE JUROS DE EMPRESTIMOS",4352350000178,5278092.8
201503,2015,Mar,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,1718333.33,"SERVICOS DE PROCESSAMENTO DE DADOS",2872448000120,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,2057833.33,"SERVICOS DE PROCESSAMENTO DE DADOS",,2526289.14
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,5000250.0,"SERVICOS DE SAUDE",,1752036.6400000001
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5000250.0,"SERVICOS DE SAUDE",,1752036.6400000001
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5000250.0,"SERVICOS DE SAUDE",,1752036.6400000001
201503,2015,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,500.0,"SERVICOS DE SAUDE",2658753000114,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,5000000.0,"SERVICOS DE SAUDE",544963000156,1752036.6400000001
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,83.33,"SERVICOS DE VENDA DE EDITAIS",1409655000180,54.72
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,183916.67,"SERVICOS EDUCACIONAIS",,2537.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5488750.0,"SERVICOS FINANCEIROS",,5840838.04
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,33000.0,"SERVICOS RECREATIVOS E CULTURAIS",,405.0
201503,2015,Mar,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,33000.0,"SERVICOS RECREATIVOS E CULTURAIS",15540894000180,405.0
201503,2015,Mar,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,1718333.33,"SERVIÇO DE UTILIZAÇÃO DO SISTEMA OPERACIONAL DO DETRAN",2872448000120,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1833333.33,"SERVIÇOS ADMINISTRATIVOS",,1512648.4
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1833333.33,"SERVIÇOS ADMINISTRATIVOS",,1512648.4
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,26333.33,"SERVIÇOS DE ANALISE LABORATORIAL",,25506.0
201503,2015,Mar,FUNDER,Direta,Executivo,5083.33,"SERVIÇOS DE ANALISE LABORATORIAL",985566000110,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,705333.33,"Serviços de Publicidade Legal",,738343.02
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,833.33,"Serviços de Publicidade Legal",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1327666.67,"TAXA DE ANTECIPACAO - COMEXPRODUZIR",,892285.62
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,193416.67,"TAXA DE ANTECIPACAO - LOGPRODUZIR",,108097.81
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1250.0,"TAXA DE ANTECIPACAO - MICROPRODUZIR",,836.5500000000001
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,9563083.34,"TAXA DE ANTECIPACAO - PRODUZIR",,6711896.85
201503,2015,Mar,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,935500.0,"TAXA DE ANTECIPACAO - PRODUZIR",15540894000180,
201503,2015,Mar,"FUNDO ESP.CENT.CULT.OSCAR NIEMEYER",Direta,Executivo,127250.0,"TAXA DE ANTECIPACAO - PRODUZIR",14188263000180,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,112833.33,"TAXA DE ANTECIPAÇÃO - PROGREDIR",,98825.21
201503,2015,Mar,FUNPRODUZIR,Direta,Executivo,112833.33,"TAXA DE ANTECIPAÇÃO - PROGREDIR",4352350000178,98825.21
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,210750.0,"TAXA DE CADASTRO DE ESTABELECIMENTOS COMERCIAIS",,172486.62
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,204583.33000000002,"TAXA DE CADASTRO DE ESTABELECIMENTOS COMERCIAIS",,172486.62
201503,2015,Mar,CRISA,N/A,N/A,497583.33,"TAXA DE EXPEDIÇÃO DE DOCUMENTOS",1557131000137,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,514916.66000000003,"TAXA DE EXPEDIÇÃO DE DOCUMENTOS",,635361.76
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3333.33,"TAXA DE EXPEDIÇÃO DE DOCUMENTOS",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,514916.66000000003,"TAXA DE EXPEDIÇÃO DE DOCUMENTOS",,635361.76
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,1006166.67,"TAXA DE INSPECAO E FISCALIZACAO",,638054.42
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,,"TAXA DE SERVICOS CADASTRAIS",,0.0
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"TAXA DE SERVICOS CADASTRAIS",,0.0
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,8083.33,"TAXA DE SERVICOS DE VISTORIA",,24157.18
201503,2015,Mar,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833.33,"TAXA DE SERVICOS ESTADUAIS",3549463000103,
201503,2015,Mar,DETRAN,Indireta,Executivo,5.782441667E7,"TAXA DE SERVICOS ESTADUAIS",2872448000120,5.622234623E7
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,7.792841667E7,"TAXA DE SERVICOS ESTADUAIS",,8.22392024E7
201503,2015,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,9644000.0,"TAXA DE SERVICOS ESTADUAIS",2658753000114,1.031961449E7
201503,2015,Mar,FUNDER,Direta,Executivo,281833.33,"TAXA DE TRANSITO ANIMAL - GTA",985566000110,
201503,2015,Mar,AGRODEFESA,Indireta,Executivo,13583.33,"TAXA DE TRANSITO DE PRODUTOS E SUBPRODUTOS DE ORIGEM ANIMAL",6064227000187,16777.55
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,13583.33,"TAXA DE TRANSITO DE PRODUTOS E SUBPRODUTOS DE ORIGEM ANIMAL",,16777.55
201503,2015,Mar,FUNDER,Direta,Executivo,1833.33,"TAXA DE TRANSITO DE PRODUTOS E SUBPRODUTOS DE ORIGEM ANIMAL",985566000110,
201503,2015,Mar,FUNDER,Direta,Executivo,9500.0,"TAXA DE TRANSITO VEGETAL - PTV",985566000110,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,7938250.0,"TAXA JUDICIARIA",,6155018.83
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,7938250.0,"TAXA JUDICIARIA",,6155018.83
201503,2015,Mar,FUNDESP-PJ,Direta,Judiciário,7938250.0,"TAXA JUDICIARIA",2050330000117,6155018.83
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,5.782441667E7,TAXAS,13199944000181,
201503,2015,Mar,AGRODEFESA,Indireta,Executivo,1812916.67,TAXAS,6064227000187,2056155.77
201503,2015,Mar,DETRAN,Indireta,Executivo,5.782441667E7,TAXAS,2872448000120,5.622234623E7
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,392166.67,TAXAS,,125784.76000000001
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,6.073E7,TAXAS,,5.792093005E7
201503,2015,Mar,FUNCTEC,Direta,Executivo,318166.67,TAXAS,743928000166,
201503,2015,Mar,FUNDER,Direta,Executivo,310833.33,TAXAS,985566000110,
201503,2015,Mar,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,3255666.66,TAXAS,3280530000129,9576879.36
201503,2015,Mar,"FUNDO DE TRANSPORTES - FT  ",Indireta,Executivo,1.174725E7,TAXAS,13650495000146,1000000.0
201503,2015,Mar,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",Direta,Executivo,190916.67,TAXAS,17465354000104,
