ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,4833333.33,"ATENÇÃO DE MAC AMBULATORIAL E HOSPITALAR",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"ATUALIZAÇÃO MONETÁRIA DE ORIGEM NÃO TRIBUTÁRIA",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1083.33,"ATUALIZAÇÃO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,766000.0,"BLOCO INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE",544963000156
201507,2015,Jul,"PROTEGE GOIAS",Direta,Executivo,7084500.0,"BOLSA GARANTIA FOMENTAR",6084202000145
201507,2015,Jul,FUNDER,Direta,Executivo,8500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,858500.0,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,416666.67,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA",
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO",18867918000106
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1.191666667E7,"CONTRIBUIÇÃO DE SERVIDOR ATIVO MILITAR",
201507,2015,Jul,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.191666667E7,"CONTRIBUIÇÃO DE SERVIDOR ATIVO MILITAR",18798607000124
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,1666666.67,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR - LEI Nº 18.360/13",4354889000166
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,3.441666667E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3.191666667E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2500000.0,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2.383333333E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,2.383333333E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.383333333E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1.30425E7,"CONTRIBUIÇÕES AO PROTEGE",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1750166.6600000001,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,232500.0,"CONTRIBUIÇÕES DE PENSIONISTA MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1266666.67,"CONTRIBUIÇÕES DE SERVIDOR INATIVO MILITAR",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1266666.67,"CONTRIBUIÇÕES DE SERVIDOR INATIVO MILITAR",
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,3416666.67,"CONTRIBUIÇÕES DO SERVIDOR INATIVO CIVIL PARA O REGIME PRÓPRIO",18867930000102
201507,2015,Jul,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.33,"CONTRIBUIÇÕES DO SERVIDOR INATIVO CIVIL PARA O REGIME PRÓPRIO",11991625000189
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,5.321650001E7,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2666916.67,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,3.646666667E7,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",18867930000102
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8.700008333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,833.33,"CONTRIBUIÇÕES SOCIAIS",3198567000102
201507,2015,Jul,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,3.724925E7,"CONTRIBUIÇÕES SOCIAIS",18798607000124
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1664166.67,"COTA PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS - CFEM",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7198250.0,"COTA-PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,7198250.0,"COTA-PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,3750.0,"CRÉDITO ESPECIAL DE INVESTIMENTO - PROTEGE GOIÁS (LEI Nº 15.454/05)",
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3750.0,"CRÉDITO ESPECIAL DE INVESTIMENTO - PROTEGE GOIÁS (LEI Nº 15.454/05)",4354889000166
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-1834500.0,"DEDUÇÃO  DE RECEITA PARA FORMAÇÃO DO FUNDEB - IPI EXPORTAÇÃO",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-1834500.0,"DEDUÇÃO  DE RECEITA PARA FORMAÇÃO DO FUNDEB - IPI EXPORTAÇÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-4.9122566667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-6836500.0,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.8438916667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-5.32875E7,"DEDUÇÃO DA RECEITA DE IPVA",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-481166.67,"DEDUÇÃO DA RECEITA DE SERVICOS DE PROCESSAMENTO DE DADOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.0274325E8,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - ICMS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.440625E7,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - IPVA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.440625E7,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - IPVA",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-5.6807733333E8,"DEDUÇÃO DA RECEITA TRIBUTÁRIA",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-5.4126675E8,"DEDUÇÃO DA RECEITA TRIBUTÁRIA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4.094158333E7,"DEDUÇÃO DAS TRANSFERÊNCIAS DA UNIAO",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-6836500.0,"DEDUÇÃO DE ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS",13199944000181
201507,2015,Jul,DETRAN,Indireta,Executivo,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-416.67,"DEDUÇÃO DE MULTAS DE JUROS DE MORA DOS TRIBUTOS",
201507,2015,Jul,DETRAN,Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS E  JUROS DE MORA",13199944000181
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS E  JUROS DE MORA",2872448000120
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-884083.34,"DEDUÇÃO DE MULTAS E  JUROS DE MORA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-33833.33,"DEDUÇÃO DE MULTAS POR INFRAÇÃO ÀS NORMAS AGROPECUÁRIAS",
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",2872448000120
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-849666.67,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-333.34000000000003,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,-20000.0,"DEDUÇÃO DE OUTRAS RESTITUIÇÕES",2872448000120
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-20000.0,"DEDUÇÃO DE OUTRAS RESTITUIÇÕES",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,-345833.33,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-1.997408333E7,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-3437416.67,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-1.653666666E7,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.648858333E7,"DEDUÇÃO DE RECEITA PARA  A FORMAÇÃO DO FUNDEB - FPE",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-325333.33,"DEDUÇÃO DE RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS DESONERAÇÃO - LEI COMPLEMENTAR Nº 87/96",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-486500.0,"DEDUÇÃO DE RECEITAS DE SERVIÇOS",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,-20000.0,"DEDUÇÃO DE RESTITUIÇÕES",13199944000181
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-20000.0,"DEDUÇÃO DE RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-5333.33,"DEDUÇÃO DE SERVIÇOS AGROPECUÁRIOS",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,-5250.0,"DEDUÇÃO DE SERVIÇOS DE ANÁLISE LABORATORIAL",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-83.33,"DEDUÇÃO DE SERVIÇOS DE VACINAÇÃO ANIMAL",
201507,2015,Jul,FUNPRODUZIR,Direta,Executivo,-194500.0,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - CENTROPRODUZIR",
201507,2015,Jul,FUNPRODUZIR,Direta,Executivo,-60666.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - LOGPRODUZIR",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,-260083.33000000002,"DEDUÇÃO DE TAXA DE TRÂNSITO ANIMAL GTA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-10500.0,"DEDUÇÃO DE TAXA DE TRÂNSITO VEGETAL - PTV/ATV",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,-345833.33,"DEDUÇÃO DE TAXAS",
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,-1.619083333E7,"DEDUÇÃO DE TAXAS",2872448000120
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-3181750.0,"DEDUÇÃO DE TAXAS DE ANTECIPAÇÃO - PRODUZIR",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.8438916667E8,"DEDUÇÃO DO IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-6836500.0,"DEDUÇÃO DO IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO",
201507,2015,Jul,DETRAN,Indireta,Executivo,-849666.67,"DEDUÇÃO MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-849666.67,"DEDUÇÃO MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",
201507,2015,Jul,DETRAN,Indireta,Executivo,-1.754191667E7,"DEDUÇÕES DA RECEITA CORRENTE",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-6.1040975E8,"DEDUÇÕES DA RECEITA CORRENTE",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-1.79275E7,"DEDUÇÕES DA RECEITA CORRENTE",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,-4.094158333E7,"DEDUÇÕES DAS TRANSFERÊNCIAS CORRENTES",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.094158333E7,"DEDUÇÕES DAS TRANSFERÊNCIAS CORRENTES",1409655000180
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,-250.0,"DEDUÇÕES DE OUTRAS RECEITAS",13199944000181
201507,2015,Jul,DETRAN,Indireta,Executivo,-869916.67,"DEDUÇÕES DE OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,-250.0,"DEDUÇÕES DE RECEITAS DIVERSAS",13199944000181
201507,2015,Jul,DETRAN,Indireta,Executivo,-250.0,"DEDUÇÕES DE RECEITAS DIVERSAS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-250.0,"DEDUÇÕES DE RECEITAS DIVERSAS",
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,833.33,"DEMAIS CONTRIBUIÇÕES SOCIAIS",3198567000102
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,8333.33,"DEMAIS INDENIZAÇÕES",13199944000181
201507,2015,Jul,CRISA,N/A,N/A,2166.67,"DEMAIS INDENIZAÇÕES",1557131000137
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,10749.99,"DEMAIS INDENIZAÇÕES",
201507,2015,Jul,EMATER,Indireta,Executivo,83.33,"DEMAIS MULTAS",
201507,2015,Jul,FUNDESP-PJ,Direta,Judiciário,29166.670000000002,"DEMAIS MULTAS",2050330000117
201507,2015,Jul,TRANSURB,Indireta,Executivo,2083.33,"DEMAIS MULTAS",2102168000133
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,2083.33,"DEMAIS MULTAS",
201507,2015,Jul,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833.33,"DEMAIS RECEITAS",3549463000103
201507,2015,Jul,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",Indireta,Executivo,1.413166667E7,"DEMAIS RECEITAS",
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,500.0,"DEMAIS RECEITAS",2872448000120
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4.068841665E7,"DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1566666.67,"DEMAIS RECEITAS",1409655000180
201507,2015,Jul,FOMENTAR,Direta,Executivo,666.67,"DEMAIS RECEITAS",
201507,2015,Jul,FUNDESP-PJ,Direta,Judiciário,1395083.33,"DEMAIS RECEITAS",2050330000117
201507,2015,Jul,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,45833.33,"DEMAIS RECEITAS",7173721000142
201507,2015,Jul,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,264666.67,"DEMAIS RECEITAS",1320536000157
201507,2015,Jul,"FUNDO ESPECIAL DE COMUNICAÇÃO - FECOM  ",Direta,Executivo,3458333.33,"DEMAIS RECEITAS",
201507,2015,Jul,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,375000.0,"DEMAIS RECEITAS",2658753000114
201507,2015,Jul,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,750000.0,"DEMAIS RECEITAS",2658753000114
201507,2015,Jul,"FUNDO VEÍCULO LEVE SOBRE TRILHOS",Direta,Executivo,3333.33,"DEMAIS RECEITAS",
201507,2015,Jul,DETRAN,Indireta,Executivo,71500.0,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,EMATER,Indireta,Executivo,35000.0,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,123833.33,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,833.33,"DEMAIS RESTITUIÇÕES",4050973000196
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES",18867918000106
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166.66,"DEMAIS SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,297333.32,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,142833.33000000002,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,FUNDER,Direta,Executivo,7000.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,14083.33,"DEMAIS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.211208333E7,"DEMAIS TRANSFERÊNCIAS DA UNIÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2166.66,DIVIDENDOS,
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,166.66,DIVIDENDOS,
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,166.66,DIVIDENDOS,544963000156
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1513333.32,"DOAÇÕES DE PESSOAS JURÍDICAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1513499.98,"DOAÇÕES DE PESSOAS JURÍDICAS",
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,1250000.0,"DOAÇÕES DE PESSOAS JURÍDICAS",3198567000102
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",
201507,2015,Jul,FUNDESP-PJ,Direta,Judiciário,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",2050330000117
201507,2015,Jul,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS",16628259000111
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,808166.67,"GESTÃO DO SUS",
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,808166.67,"GESTÃO DO SUS",544963000156
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.7609E7,"ICMS DA DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO",
201507,2015,Jul,"PROTEGE GOIAS",Direta,Executivo,3.418241667E7,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I",6084202000145
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3.418241667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA",
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3.418241667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA",4354889000166
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À PROBREZA",544963000156
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2.082983333E7,"ALIENAÇÃO DE BENS",
201507,2015,Jul,EMATER,Indireta,Executivo,83.33,"ALIENAÇÃO DE BENS IMÓVEIS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,17333.33,"ALIENAÇÃO DE BENS MÓVEIS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,7501666.66,"ALIENAÇÃO DE IMÓVEIS RURAIS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,3.4156E7,"ALIENAÇÃO DE IMÓVEIS URBANOS",
201507,2015,Jul,TRANSURB,Indireta,Executivo,166.66,"ALIENAÇÃO DE IMÓVEIS URBANOS",2102168000133
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,166.66,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,34500.0,"ALIENAÇÃO DE OUTROS BENS MÓVEIS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2000.0,"ALIENAÇÃO DE OUTROS BENS MÓVEIS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2000.0,"ALIENAÇÃO DE OUTROS BENS MÓVEIS",1409655000180
201507,2015,Jul,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,4166.66,ALUGUÉIS,3520902000147
201507,2015,Jul,EMATER,Indireta,Executivo,4333.34,ALUGUÉIS,
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,239166.66,ALUGUÉIS,
201507,2015,Jul,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,122500.0,ALUGUÉIS,
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,6333.34,ALUGUÉIS,
201507,2015,Jul,FOMENTAR,Direta,Executivo,58916.67,"AMORTIZAÇÃO DE EMPRÉSTIMOS",
