ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,678250.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",544963000156,0.0
201412,2014,Dez,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,12500.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",18867918000106,0.0
201412,2014,Dez,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,166.63,"REMUNERACAO DE DEPOSITOS BANCARIOS",4354889000166,
201412,2014,Dez,FUNPRODUZIR,Direta,Executivo,103583.37,"REMUNERACAO DE DEPOSITOS BANCARIOS",4352350000178,0.0
201412,2014,Dez,"SECRETARIA DA EDUCACAO",Direta,Executivo,,"REMUNERACAO DE DEPOSITOS BANCARIOS",1409705000120,0.0
201412,2014,Dez,EMATER,Indireta,Executivo,,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",13232306000115,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,754749.89,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,71083.26,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,0.0
201412,2014,Dez,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,83.37,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",17850814000118,
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,83.37,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,
201412,2014,Dez,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,83.37,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",3198567000102,
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,579916.63,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",544963000156,0.0
201412,2014,Dez,"SECRETARIA DA EDUCACAO",Direta,Executivo,,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",1409705000120,0.0
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,30750.0,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",1112580000171,0.0
201412,2014,Dez,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,5416.63,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",3520902000147,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3225750.0,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,1430833.37,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",,0.0
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,1350000.0,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",2050330000117,0.0
201412,2014,Dez,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",15540894000180,0.0
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,83.37,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",,
201412,2014,Dez,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,50500.0,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",2658753000114,
201412,2014,Dez,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",1038829000146,0.0
201412,2014,Dez,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,416.63,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",10879198000189,0.0
201412,2014,Dez,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,12583.37,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",2088698000174,0.0
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,3250.0,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",1112580000171,0.0
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1500.0,"RESTIRUIÇÃO PROGRAMA GOYAZES",,0.0
201412,2014,Dez,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,9666.630000000001,RESTITUICOES,6064227000187,0.0
201412,2014,Dez,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,83.37,RESTITUICOES,3520902000147,
201412,2014,Dez,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,175000.0,RESTITUICOES,,0.0
201412,2014,Dez,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,833.37,RESTITUICOES,13301077000143,
201412,2014,Dez,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,,RESTITUICOES,3609406000164,0.0
201412,2014,Dez,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,,RESTITUICOES,74159245000100,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,1500.0,RESTITUICOES,743928000166,0.0
201412,2014,Dez,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,RESTITUICOES,10879198000189,0.0
201412,2014,Dez,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,83.37,RESTITUICOES,2088698000174,
201412,2014,Dez,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,2083.37,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",3520933000106,0.0
201412,2014,Dez,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,83.37,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",3549463000103,
201412,2014,Dez,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,83.37,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",3520902000147,
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,402750.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",1409655000180,0.0
201412,2014,Dez,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",10879198000189,0.0
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,1500.0,"RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",1112580000171,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,833.37,"RESTITUIÇÃO POR RESSARCIMENTO DE CUSTOS COM CAPACITAÇÃO FUNCIONAL",,
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,3500.0,"TRANSFERENCIAS DE CAPITAL",743928000166,
201412,2014,Dez,FUNEBOM,Indireta,Executivo,138333.37,"TRANSFERENCIAS DE CAPITAL",14786724000117,
201412,2014,Dez,"GAB. DO COMANDANTE GERAL DA P.M.",Direta,Executivo,45416.63,"TRANSFERENCIAS DE CAPITAL",1409671000173,
201412,2014,Dez,"GAB. SEC. ADM. PENITENCIÁRIA E JUSTIÇA",Direta,Executivo,2.429791663E7,"TRANSFERENCIAS DE CAPITAL",13199944000181,
201412,2014,Dez,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",Direta,Executivo,996416.63,"TRANSFERENCIAS DE CAPITAL",1409606000148,
201412,2014,Dez,"GAB. SECRETARIA DO TRABALHO",Direta,Executivo,3916.63,"TRANSFERENCIAS DE CAPITAL",6019916000170,
201412,2014,Dez,"GAB. SECRETÁRIO-CHEFE DA CGE",Direta,Executivo,3916.63,"TRANSFERENCIAS DE CAPITAL",13203742000166,
201412,2014,Dez,"GABINETE DO PRESIDENTE DO T.C.E.",Direta,Legislativo,83.37,"TRANSFERENCIAS DE CAPITAL",2291730000114,
201412,2014,Dez,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,1666.63,"TRANSFERENCIAS DE CAPITAL",2088698000174,
201412,2014,Dez,"SEC. DE ESTADO DA SEGURANÇA PÚBLICA",Direta,Executivo,,"TRANSFERENCIAS DE CAPITAL",1409606000148,0.0
201412,2014,Dez,"SEC.DO MEIO AMB. E DOS REC. HIDRICOS",Direta,Executivo,,"TRANSFERENCIAS DE CAPITAL",638357000108,0.0
201412,2014,Dez,"SECRETARIA DA EDUCACAO",Direta,Executivo,,"TRANSFERENCIAS DE CAPITAL",1409705000120,0.0
201412,2014,Dez,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONV. DOS MUNICIPIOS DESTINADOS A PROGRAMA DE SAUDE",544963000156,
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONV. DOS MUNICIPIOS DESTINADOS A PROGRAMA DE SAUDE",544963000156,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,833.37,"TRANSFERENCIAS DE CONVENIO DOS ESTADOS PARA O SISTEMA UNICO DE SAUDE - SUS",,
201412,2014,Dez,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,187500.0,"TRANSFERENCIAS DE CONVENIOS",6064227000187,
201412,2014,Dez,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,218750.0,"TRANSFERENCIAS DE CONVENIOS",5470294000139,
201412,2014,Dez,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,520833.37,"TRANSFERENCIAS DE CONVENIOS",3520902000147,
201412,2014,Dez,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,1750583.37,"TRANSFERENCIAS DE CONVENIOS",,
201412,2014,Dez,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,3375000.0,"TRANSFERENCIAS DE CONVENIOS",2872448000120,
201412,2014,Dez,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,833.48,"TRANSFERENCIAS DE CONVENIOS",,
201412,2014,Dez,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,38166.520000000004,"TRANSFERENCIAS DE CONVENIOS",3280530000129,
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,1916.74,"TRANSFERENCIAS DE CONVENIOS",,
201412,2014,Dez,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",Direta,Executivo,166.74,"TRANSFERENCIAS DE CONVENIOS",7880481000116,
201412,2014,Dez,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,3000.0,"TRANSFERENCIAS DE CONVENIOS",14188263000180,
201412,2014,Dez,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",Direta,Executivo,333.37,"TRANSFERENCIAS DE CONVENIOS",37879913000130,
201412,2014,Dez,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,2000.0,"TRANSFERENCIAS DE CONVENIOS",74159245000100,
201412,2014,Dez,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,166.74,"TRANSFERENCIAS DE CONVENIOS",4916251000171,
201412,2014,Dez,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,166.74,"TRANSFERENCIAS DE CONVENIOS",7766390000154,
201412,2014,Dez,"GAB. DO PROC. GERAL DO ESTADO",Direta,Executivo,4166.63,"TRANSFERENCIAS DE CONVENIOS",1409697000111,
201412,2014,Dez,"GAB. DO PROCURADOR GERAL DE JUSTICA",Direta,N/A,1666.74,"TRANSFERENCIAS DE CONVENIOS",1409598000130,
201412,2014,Dez,"GAB. DO SEC.DE INDUSTRIA E COMERCIO",Direta,Executivo,3333.26,"TRANSFERENCIAS DE CONVENIOS",1409713000176,
201412,2014,Dez,"GAB. SEC. DA FAZENDA",Direta,Executivo,1666.63,"TRANSFERENCIAS DE CONVENIOS",1409655000180,
201412,2014,Dez,"GAB. SECRETARIA DO TRABALHO",Direta,Executivo,7833.26,"TRANSFERENCIAS DE CONVENIOS",6019916000170,
201412,2014,Dez,"GAB.DO CMTE DO CORPO BOMBEIROS MILITAR",Direta,Executivo,7833.26,"TRANSFERENCIAS DE CONVENIOS",33638099000100,
201412,2014,Dez,"GAB.DO SEC.DO MEIO AMB E DOS REC. HID.",Direta,Executivo,1666.74,"TRANSFERENCIAS DE CONVENIOS",638357000108,
201412,2014,Dez,"GAB.DO SEC.DO PLANEJ. E DESENVOLV.",Direta,Executivo,196166.63,"TRANSFERENCIAS DE CONVENIOS",2476034000182,
201412,2014,Dez,"GAB.SECR. DE CIDADANIA E TRABALHO",Direta,Executivo,1821083.26,"TRANSFERENCIAS DE CONVENIOS",37261450000148,
201412,2014,Dez,"GABINETE DO SECRETÁRIO DA CASA CIVIL",Direta,Executivo,45000.0,"TRANSFERENCIAS DE CONVENIOS",25108457000145,
201412,2014,Dez,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,3333.26,"TRANSFERENCIAS DE CONVENIOS",2088698000174,
201412,2014,Dez,"SEC. DE AGRIC. PECUÁR. E IRRIGAÇÃO",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS",1409622000130,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,83.37,"TRANSFERENCIAS DE CONVENIOS C/ ENTIDADES INTERNACIONAIS",,
201412,2014,Dez,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,83.37,"TRANSFERENCIAS DE CONVENIOS C/ ENTIDADES INTERNACIONAIS",16628259000111,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.37,"TRANSFERENCIAS DE CONVENIOS COM INSTITUIÇÕES INTERNACIONAIS",,
201412,2014,Dez,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,166.74,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",,
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,83.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2050330000117,
201412,2014,Dez,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,1000.0,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",15540894000180,
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,83.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",,
201412,2014,Dez,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,83.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",1320536000157,
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,1000.0,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2658753000114,
201412,2014,Dez,"GAB. DO SEC. DE AGRIC,PECUAR. E ABAST.",Direta,Executivo,166.63,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",1409622000130,
201412,2014,Dez,"GAB. SEC. ADM. PENITENCIÁRIA E JUSTIÇA",Direta,Executivo,48666.63,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",13199944000181,
201412,2014,Dez,"GAB. SEC. CIÊNCIA, TECNOL. E INOVAÇÃO",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2017474000171,
201412,2014,Dez,"GAB.DO SEC.DO PLANEJ. E DESENVOLV.",Direta,Executivo,25833.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2476034000182,
201412,2014,Dez,"GABINETE DO SEC. DE CIENCIA E TECNOL.",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2017474000171,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.853750011E7,"TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO",,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,1333.48,"TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO",743928000166,
201412,2014,Dez,"GABINETE DO SEC. DE CIENCIA E TECNOL.",Direta,Executivo,1833416.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO",2017474000171,
201412,2014,Dez,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,67750.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",6064227000187,
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,1666.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",3521741000106,
201412,2014,Dez,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,187500.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",3549463000103,
201412,2014,Dez,EMATER,Indireta,Executivo,1666.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",13232306000115,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4658833.26,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",,0.0
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,583.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",,
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,1000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2658753000114,
201412,2014,Dez,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,83.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",4916251000171,
201412,2014,Dez,"GAB SEC EST COMERCIO EXTERIOR",Direta,Executivo,8333.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",5656324000104,
201412,2014,Dez,"GAB. DO CHEFE DO GABINETE MILITAR",Direta,Executivo,8333.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",37261757000149,
201412,2014,Dez,"GAB. DO DIR. GERAL DA POLICIA CIVIL",Direta,Executivo,8333.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",37014123000191,
201412,2014,Dez,"GAB. DO PROC. GERAL DO ESTADO",Direta,Executivo,1666.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409697000111,
201412,2014,Dez,"GAB. SEC. ARTIC. INST. E POLITICA",Direta,Executivo,3250.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",5469845000144,
201412,2014,Dez,"GAB. SEC. ARTICULAÇÃO INSTITUCIONAL",Direta,Executivo,3250.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",5469845000144,
201412,2014,Dez,"GAB. SEC. DA FAZENDA",Direta,Executivo,666.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409655000180,
201412,2014,Dez,"GAB. SEC. DE GESTÃO E PLANEJAMENTO",Direta,Executivo,89916.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2476034000182,
201412,2014,Dez,"GAB. SEC. SEGURANCA PUBLICA",Direta,Executivo,179750.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409606000148,
201412,2014,Dez,"GAB.DO CMTE DO CORPO BOMBEIROS MILITAR",Direta,Executivo,3916.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",33638099000100,
201412,2014,Dez,"GAB.DO SEC.DO PLANEJ. E DESENVOLV.",Direta,Executivo,89916.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2476034000182,
201412,2014,Dez,"GAB.SECRETÁRIO DE INFRA, CID., ASS. MET.",Direta,Executivo,1955000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",19481344000198,
201412,2014,Dez,"GABINETE DO SECRETÁRIO DA CASA CIVIL",Direta,Executivo,7500.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",25108457000145,
201412,2014,Dez,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,166.63,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",11991625000189,
201412,2014,Dez,"POLÍCIA MILITAR",Direta,Executivo,1333.26,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409671000173,
201412,2014,Dez,"SEC. DE ESTADO DA SEGURANÇA PÚBLICA",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409606000148,0.0
201412,2014,Dez,"SEC. SEG. PUB. - C.DE BOMB. M.",Direta,Executivo,83.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",33638099000100,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,674333.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,674333.37,"TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,34250.11,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.37,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,34166.74,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",1038829000146,0.0
201412,2014,Dez,"GAB. DO COMANDANTE GERAL DA P.M.",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",1409671000173,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.37,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS DESTINADOS A PROGRAMAS DE EDUCAÇÃO",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,833.37,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",,
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",544963000156,
201412,2014,Dez,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DF E DE SUAS ENTIDADES PARA O SUS",544963000156,
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,306916.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",3521741000106,
201412,2014,Dez,EMATER,Indireta,Executivo,306916.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",13232306000115,0.0
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,166.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2050330000117,
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,333.37,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",,
201412,2014,Dez,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,166.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",1320536000157,
201412,2014,Dez,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",544963000156,
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,1000.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2658753000114,
201412,2014,Dez,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,83.37,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",16628259000111,
201412,2014,Dez,"GAB SEC POLÍTICAS P/MULHERES E IG RACIAL",Direta,Executivo,1666.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",8876217000171,
201412,2014,Dez,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",13635973000149,
201412,2014,Dez,"GAB. DO SEC. DE AGRIC,PECUAR. E ABAST.",Direta,Executivo,4166.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",1409622000130,
201412,2014,Dez,"GAB. SEC. ARTIC. INST. E POLITICA",Direta,Executivo,833.37,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",5469845000144,
201412,2014,Dez,"GAB. SEC. DE GESTÃO E PLANEJAMENTO",Direta,Executivo,1416.63,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2476034000182,
201412,2014,Dez,"GAB. SEC. SEGURANCA PUBLICA",Direta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",1409606000148,
201412,2014,Dez,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",Direta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",1409606000148,
